id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
Q4TN628BIS,2024-09-18,2024-09-18,Residential Property Prices for Emerging Markets (aggregate),2007-10-01,2024-01-01,Quarterly,Q,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2024-08-29 11:02:55-05:00,0,"Source Code: Q:4T:N:628  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q4TN771BIS,2024-09-18,2024-09-18,Residential Property Prices for Emerging Markets (aggregate),2008-10-01,2024-01-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2024-08-29 11:02:17-05:00,3,"Source Code: Q:4T:N:771  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q4TR628BIS,2024-09-18,2024-09-18,Real Residential Property Prices for Emerging Markets (aggregate),2007-10-01,2024-01-01,Quarterly,Q,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2024-08-29 11:02:17-05:00,2,"Source Code: Q:4T:R:628  The series is deflated using CPI.  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q4TR771BIS,2024-09-18,2024-09-18,Real Residential Property Prices for Emerging Markets (aggregate),2008-10-01,2024-01-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2024-08-29 11:02:04-05:00,7,"Source Code: Q:4T:R:771  The series is deflated using CPI.  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q5RN628BIS,2024-09-18,2024-09-18,Residential Property Prices for Advanced Economies (aggregate),2007-10-01,2024-01-01,Quarterly,Q,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2024-08-29 11:02:48-05:00,1,"Source Code: Q:5R:N:628  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q5RN771BIS,2024-09-18,2024-09-18,Residential Property Prices for Advanced Economies (aggregate),2008-10-01,2024-01-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2024-08-29 11:02:48-05:00,1,"Source Code: Q:5R:N:771  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q5RR628BIS,2024-09-18,2024-09-18,Real Residential Property Prices for Advanced Economies (aggregate),2007-10-01,2024-01-01,Quarterly,Q,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2024-08-29 11:02:05-05:00,7,"Source Code: Q:5R:R:628  The series is deflated using CPI.  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
Q5RR771BIS,2024-09-18,2024-09-18,Real Residential Property Prices for Advanced Economies (aggregate),2008-10-01,2024-01-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2024-08-29 11:02:04-05:00,8,"Source Code: Q:5R:R:771  The series is deflated using CPI.  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
QAEN628BIS,2024-09-18,2024-09-18,Residential Property Prices for United Arab Emirates,2003-01-01,2024-01-01,Quarterly,Q,Index 2010=100,Index 2010=100,Not Seasonally Adjusted,NSA,2024-06-27 11:02:11-05:00,13,"Source Code: Q:AE:N:628  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
QAEN771BIS,2024-09-18,2024-09-18,Residential Property Prices for United Arab Emirates,2004-01-01,2024-01-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2024-06-27 11:03:23-05:00,2,"Source Code: Q:AE:N:771  For more information, please see https://www.bis.org/statistics/pp_detailed.htm.  Any use of the series shall be cited as follows: ""Sources: National sources, BIS Residential Property Price database, http://www.bis.org/statistics/pp.htm.""  Copyright, 2016, Bank for International Settlements (BIS). Terms and conditions of use are available at http://www.bis.org/terms_conditions.htm#Copyright_and_Permissions."
