id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
ATNHPIUS23104Q,2024-09-18,2024-09-18,"All-Transactions House Price Index for Fort Worth-Arlington-Grapevine, TX (MSAD)",1977-04-01,2024-04-01,Quarterly,Q,Index 1995:Q1=100,Index 1995:Q1=100,Not Seasonally Adjusted,NSA,2024-08-27 09:02:53-05:00,19,Estimated using sales prices and appraisal data. Metropolitan Division refers to a county or group of counties within a Metropolitan Statistical Area that has a population core of at least 2.5 million.
FWAEDUHA158MFRBDAL,2024-09-18,2024-09-18,"Education and Health Services Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1990-02-01,2024-06-01,Monthly,M,Percent Change at Annual Rate,% Chg. at Annual Rate,Seasonally Adjusted,SA,2024-07-23 16:46:40-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.
FWAEDUHA175AFRBDAL,2024-09-18,2024-09-18,"Education and Health Services Payroll Employment for Fort Worth-Arlington, TX (MSAD) (DISCONTINUED)",1990-01-01,2016-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2017-01-31 09:52:49-06:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.  Please note that this annual series created by the Federal Reserve bank of Dallas was calculated based on a seasonally adjusted monthly series.
FWAEDUHA175MCFRBDAL,2024-09-18,2024-09-18,"Change in Education and Health Services Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1990-02-01,2024-06-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-07-23 16:46:40-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.
FWAEDUHA175MFRBDAL,2024-09-18,2024-09-18,"Education and Health Services Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1990-01-01,2024-06-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-07-23 16:46:39-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.
FWAEDUHA674AFRBDAL,2024-09-18,2024-09-18,"Education and Health Services Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1991-01-01,2023-01-01,Annual,A,December to December Percent Change,Dec to Dec % Chg.,Not Seasonally Adjusted,NSA,2024-06-22 11:35:39-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.  Please note that this annual series created by the Federal Reserve bank of Dallas was calculated based on a seasonally adjusted monthly series.
FWAFIREA158MFRBDAL,2024-09-18,2024-09-18,"Financial Activities Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1990-02-01,2024-06-01,Monthly,M,Percent Change at Annual Rate,% Chg. at Annual Rate,Seasonally Adjusted,SA,2024-07-23 16:46:39-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.
FWAFIREA175AFRBDAL,2024-09-18,2024-09-18,"Financial Activities Payroll Employment for Fort Worth-Arlington, TX (MSAD) (DISCONTINUED)",1990-01-01,2016-01-01,Annual,A,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2017-01-31 09:52:48-06:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.  Please note that this annual series created by the Federal Reserve bank of Dallas was calculated based on a seasonally adjusted monthly series.
FWAFIREA175MCFRBDAL,2024-09-18,2024-09-18,"Change in Financial Activities Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1990-02-01,2024-06-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-07-23 16:46:39-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.
FWAFIREA175MFRBDAL,2024-09-18,2024-09-18,"Financial Activities Payroll Employment for Fort Worth-Arlington, TX (MSAD)",1990-01-01,2024-06-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-07-23 16:46:39-05:00,1,The Dallas Fed has improved the quality of the payroll employment estimates for Metropolitan Areas of Texas using early benchmarking and two-step seasonal adjustment. More information regarding the early benchmarking technique can be found at http://www.dallasfed.org/research/basics/benchmark.cfm. More information pertaining to two-step seasonal adjustment can be found at http://www.dallasfed.org/research/basics/twostep.cfm.
